Date,SKU,Style,Units_Sold,Price,Is_Holiday,Is_Promo
2024-11-25,SKU001,Shirt,17,127.79,0,0
2024-11-25,SKU002,Pants,16,153.34,0,0
2024-11-25,SKU003,Jacket,9,255.57,0,0
2024-11-25,SKU004,Dress,11,191.68,0,0
2024-11-25,SKU005,Skirt,8,166.12,0,0
2024-11-26,SKU001,Shirt,16,127.82,0,0
2024-11-26,SKU002,Pants,13,153.38,0,0
2024-11-26,SKU003,Jacket,9,255.64,0,0
2024-11-26,SKU004,Dress,13,191.73,0,0
2024-11-26,SKU005,Skirt,7,166.17,0,0
2024-11-27,SKU001,Shirt,16,127.85,0,0
2024-11-27,SKU002,Pants,12,153.42,0,0
2024-11-27,SKU003,Jacket,10,255.71,0,0
2024-11-27,SKU004,Dress,10,191.78,0,0
2024-11-27,SKU005,Skirt,9,166.21,0,0
2024-11-28,SKU001,Shirt,14,127.89,0,0
2024-11-28,SKU002,Pants,13,153.46,0,0
2024-11-28,SKU003,Jacket,10,255.77,0,0
2024-11-28,SKU004,Dress,12,191.83,0,0
2024-11-28,SKU005,Skirt,7,166.25,0,0
2024-11-29,SKU001,Shirt,17,127.92,0,0
2024-11-29,SKU002,Pants,13,153.5,0,0
2024-11-29,SKU003,Jacket,9,255.84,0,0
2024-11-29,SKU004,Dress,12,191.88,0,0
2024-11-29,SKU005,Skirt,9,166.3,0,0
2024-11-30,SKU001,Shirt,23,127.95,0,0
2024-11-30,SKU002,Pants,16,153.54,0,0
2024-11-30,SKU003,Jacket,11,255.91,0,0
2024-11-30,SKU004,Dress,12,191.93,0,0
2024-11-30,SKU005,Skirt,10,166.34,0,0
2024-12-01,SKU001,Shirt,17,127.99,0,0
2024-12-01,SKU002,Pants,15,153.58,0,0
2024-12-01,SKU003,Jacket,11,255.97,0,0
2024-12-01,SKU004,Dress,12,191.98,0,0
2024-12-01,SKU005,Skirt,10,166.38,0,0
2024-12-02,SKU001,Shirt,16,128.02,0,0
2024-12-02,SKU002,Pants,13,153.63,0,0
2024-12-02,SKU003,Jacket,10,256.04,0,0
2024-12-02,SKU004,Dress,11,192.03,0,0
2024-12-02,SKU005,Skirt,8,166.43,0,0
2024-12-03,SKU001,Shirt,13,128.05,0,0
2024-12-03,SKU002,Pants,12,153.67,0,0
2024-12-03,SKU003,Jacket,10,256.11,0,0
2024-12-03,SKU004,Dress,12,192.08,0,0
2024-12-03,SKU005,Skirt,8,166.47,0,0
2024-12-04,SKU001,Shirt,17,128.09,0,0
2024-12-04,SKU002,Pants,13,153.71,0,0
2024-12-04,SKU003,Jacket,10,256.18,0,0
2024-12-04,SKU004,Dress,11,192.13,0,0
2024-12-04,SKU005,Skirt,8,166.51,0,0
2024-12-05,SKU001,Shirt,17,128.12,0,0
2024-12-05,SKU002,Pants,11,153.75,0,0
2024-12-05,SKU003,Jacket,10,256.24,0,0
2024-12-05,SKU004,Dress,11,192.18,0,0
2024-12-05,SKU005,Skirt,8,166.56,0,0
2024-12-06,SKU001,Shirt,15,128.15,0,0
2024-12-06,SKU002,Pants,14,153.79,0,0
2024-12-06,SKU003,Jacket,9,256.31,0,0
2024-12-06,SKU004,Dress,10,192.23,0,0
2024-12-06,SKU005,Skirt,6,166.6,0,0
2024-12-07,SKU001,Shirt,22,128.19,0,0
2024-12-07,SKU002,Pants,15,153.83,0,0
2024-12-07,SKU003,Jacket,10,256.38,0,0
2024-12-07,SKU004,Dress,15,192.28,0,0
2024-12-07,SKU005,Skirt,9,166.64,0,0
2024-12-08,SKU001,Shirt,20,128.22,0,0
2024-12-08,SKU002,Pants,14,153.87,0,0
2024-12-08,SKU003,Jacket,13,256.44,0,0
2024-12-08,SKU004,Dress,15,192.33,0,0
2024-12-08,SKU005,Skirt,10,166.69,0,0
2024-12-09,SKU001,Shirt,18,128.26,0,0
2024-12-09,SKU002,Pants,12,153.91,0,0
2024-12-09,SKU003,Jacket,10,256.51,0,0
2024-12-09,SKU004,Dress,11,192.38,0,0
2024-12-09,SKU005,Skirt,8,166.73,0,0
2024-12-10,SKU001,Shirt,19,128.29,0,0
2024-12-10,SKU002,Pants,13,153.95,0,0
2024-12-10,SKU003,Jacket,9,256.58,0,0
2024-12-10,SKU004,Dress,13,192.43,0,0
2024-12-10,SKU005,Skirt,6,166.78,0,0
2024-12-11,SKU001,Shirt,17,128.32,0,0
2024-12-11,SKU002,Pants,13,153.99,0,0
2024-12-11,SKU003,Jacket,11,256.64,0,0
2024-12-11,SKU004,Dress,9,192.48,0,0
2024-12-11,SKU005,Skirt,9,166.82,0,0
2024-12-12,SKU001,Shirt,16,128.36,0,0
2024-12-12,SKU002,Pants,14,154.03,0,0
2024-12-12,SKU003,Jacket,9,256.71,0,0
2024-12-12,SKU004,Dress,12,192.53,0,0
2024-12-12,SKU005,Skirt,6,166.86,0,0
2024-12-13,SKU001,Shirt,15,128.39,0,0
2024-12-13,SKU002,Pants,13,154.07,0,0
2024-12-13,SKU003,Jacket,10,256.78,0,0
2024-12-13,SKU004,Dress,11,192.58,0,0
2024-12-13,SKU005,Skirt,8,166.91,0,0
2024-12-14,SKU001,Shirt,22,128.42,0,0
2024-12-14,SKU002,Pants,16,154.11,0,0
2024-12-14,SKU003,Jacket,11,256.85,0,0
2024-12-14,SKU004,Dress,15,192.63,0,0
2024-12-14,SKU005,Skirt,9,166.95,0,0
2024-12-15,SKU001,Shirt,17,128.46,0,0
2024-12-15,SKU002,Pants,13,154.15,0,0
2024-12-15,SKU003,Jacket,11,256.91,0,0
2024-12-15,SKU004,Dress,15,192.68,0,0
2024-12-15,SKU005,Skirt,9,166.99,0,0
2024-12-16,SKU001,Shirt,17,128.49,0,0
2024-12-16,SKU002,Pants,14,154.19,0,0
2024-12-16,SKU003,Jacket,9,256.98,0,0
2024-12-16,SKU004,Dress,13,192.73,0,0
2024-12-16,SKU005,Skirt,9,167.04,0,0
2024-12-17,SKU001,Shirt,14,128.52,0,0
2024-12-17,SKU002,Pants,10,154.23,0,0
2024-12-17,SKU003,Jacket,9,257.05,0,0
2024-12-17,SKU004,Dress,11,192.78,0,0
2024-12-17,SKU005,Skirt,7,167.08,0,0
2024-12-18,SKU001,Shirt,15,128.56,0,0
2024-12-18,SKU002,Pants,13,154.27,0,0
2024-12-18,SKU003,Jacket,11,257.11,0,0
2024-12-18,SKU004,Dress,10,192.84,0,0
2024-12-18,SKU005,Skirt,7,167.12,0,0
2024-12-19,SKU001,Shirt,16,128.59,0,0
2024-12-19,SKU002,Pants,11,154.31,0,0
2024-12-19,SKU003,Jacket,9,257.18,0,0
2024-12-19,SKU004,Dress,12,192.89,0,0
2024-12-19,SKU005,Skirt,7,167.17,0,0
2024-12-20,SKU001,Shirt,16,128.62,0,0
2024-12-20,SKU002,Pants,13,154.35,0,0
2024-12-20,SKU003,Jacket,7,257.25,0,0
2024-12-20,SKU004,Dress,11,192.94,0,0
2024-12-20,SKU005,Skirt,7,167.21,0,0
2024-12-21,SKU001,Shirt,19,128.66,0,0
2024-12-21,SKU002,Pants,15,154.39,0,0
2024-12-21,SKU003,Jacket,11,257.32,0,0
2024-12-21,SKU004,Dress,12,192.99,0,0
2024-12-21,SKU005,Skirt,8,167.25,0,0
2024-12-22,SKU001,Shirt,19,128.69,0,0
2024-12-22,SKU002,Pants,16,154.43,0,0
2024-12-22,SKU003,Jacket,12,257.38,0,0
2024-12-22,SKU004,Dress,13,193.04,0,0
2024-12-22,SKU005,Skirt,10,167.3,0,0
2024-12-23,SKU001,Shirt,14,128.72,0,0
2024-12-23,SKU002,Pants,13,154.47,0,0
2024-12-23,SKU003,Jacket,10,257.45,0,0
2024-12-23,SKU004,Dress,11,193.09,0,0
2024-12-23,SKU005,Skirt,9,167.34,0,0
2024-12-24,SKU001,Shirt,17,128.76,0,0
2024-12-24,SKU002,Pants,13,154.51,0,0
2024-12-24,SKU003,Jacket,10,257.52,0,0
2024-12-24,SKU004,Dress,13,193.14,0,0
2024-12-24,SKU005,Skirt,7,167.39,0,0
2024-12-25,SKU001,Shirt,27,128.79,1,0
2024-12-25,SKU002,Pants,19,154.55,1,0
2024-12-25,SKU003,Jacket,14,257.58,1,0
2024-12-25,SKU004,Dress,17,193.19,1,0
2024-12-25,SKU005,Skirt,14,167.43,1,0
2024-12-26,SKU001,Shirt,16,128.83,0,0
2024-12-26,SKU002,Pants,13,154.59,0,0
2024-12-26,SKU003,Jacket,10,257.65,0,0
2024-12-26,SKU004,Dress,11,193.24,0,0
2024-12-26,SKU005,Skirt,6,167.47,0,0
2024-12-27,SKU001,Shirt,16,128.86,0,0
2024-12-27,SKU002,Pants,12,154.63,0,0
2024-12-27,SKU003,Jacket,8,257.72,0,0
2024-12-27,SKU004,Dress,11,193.29,0,0
2024-12-27,SKU005,Skirt,8,167.52,0,0
2024-12-28,SKU001,Shirt,17,128.89,0,0
2024-12-28,SKU002,Pants,15,154.67,0,0
2024-12-28,SKU003,Jacket,12,257.79,0,0
2024-12-28,SKU004,Dress,13,193.34,0,0
2024-12-28,SKU005,Skirt,9,167.56,0,0
2024-12-29,SKU001,Shirt,18,128.93,0,0
2024-12-29,SKU002,Pants,14,154.71,0,0
2024-12-29,SKU003,Jacket,8,257.85,0,0
2024-12-29,SKU004,Dress,15,193.39,0,0
2024-12-29,SKU005,Skirt,8,167.6,0,0
2024-12-30,SKU001,Shirt,18,128.96,0,0
2024-12-30,SKU002,Pants,14,154.75,0,0
2024-12-30,SKU003,Jacket,11,257.92,0,0
2024-12-30,SKU004,Dress,12,193.44,0,0
2024-12-30,SKU005,Skirt,8,167.65,0,0
2024-12-31,SKU001,Shirt,17,128.99,0,0
2024-12-31,SKU002,Pants,15,154.79,0,0
2024-12-31,SKU003,Jacket,9,257.99,0,0
2024-12-31,SKU004,Dress,11,193.49,0,0
2024-12-31,SKU005,Skirt,8,167.69,0,0
2025-01-01,SKU001,Shirt,24,116.12,1,1
2025-01-01,SKU002,Pants,22,139.35,1,1
2025-01-01,SKU003,Jacket,16,232.25,1,1
2025-01-01,SKU004,Dress,16,174.19,1,1
2025-01-01,SKU005,Skirt,11,150.96,1,1
2025-01-02,SKU001,Shirt,14,116.16,0,1
2025-01-02,SKU002,Pants,12,139.39,0,1
2025-01-02,SKU003,Jacket,8,232.31,0,1
2025-01-02,SKU004,Dress,13,174.23,0,1
2025-01-02,SKU005,Skirt,7,151.0,0,1
2025-01-03,SKU001,Shirt,19,116.19,0,1
2025-01-03,SKU002,Pants,13,139.42,0,1
2025-01-03,SKU003,Jacket,9,232.37,0,1
2025-01-03,SKU004,Dress,9,174.28,0,1
2025-01-03,SKU005,Skirt,6,151.04,0,1
2025-01-04,SKU001,Shirt,17,116.22,0,1
2025-01-04,SKU002,Pants,14,139.46,0,1
2025-01-04,SKU003,Jacket,10,232.43,0,1
2025-01-04,SKU004,Dress,14,174.32,0,1
2025-01-04,SKU005,Skirt,9,151.08,0,1
2025-01-05,SKU001,Shirt,14,116.25,0,1
2025-01-05,SKU002,Pants,14,139.5,0,1
2025-01-05,SKU003,Jacket,11,232.49,0,1
2025-01-05,SKU004,Dress,12,174.37,0,1
2025-01-05,SKU005,Skirt,8,151.12,0,1
2025-01-06,SKU001,Shirt,15,116.28,0,1
2025-01-06,SKU002,Pants,12,139.53,0,1
2025-01-06,SKU003,Jacket,10,232.55,0,1
2025-01-06,SKU004,Dress,11,174.41,0,1
2025-01-06,SKU005,Skirt,9,151.16,0,1
2025-01-07,SKU001,Shirt,13,116.31,0,1
2025-01-07,SKU002,Pants,12,139.57,0,1
2025-01-07,SKU003,Jacket,10,232.61,0,1
2025-01-07,SKU004,Dress,10,174.46,0,1
2025-01-07,SKU005,Skirt,8,151.2,0,1
2025-01-08,SKU001,Shirt,13,129.26,0,0
2025-01-08,SKU002,Pants,8,155.12,0,0
2025-01-08,SKU003,Jacket,7,258.53,0,0
2025-01-08,SKU004,Dress,10,193.9,0,0
2025-01-08,SKU005,Skirt,6,168.04,0,0
2025-01-09,SKU001,Shirt,12,129.3,0,0
2025-01-09,SKU002,Pants,9,155.16,0,0
2025-01-09,SKU003,Jacket,7,258.6,0,0
2025-01-09,SKU004,Dress,8,193.95,0,0
2025-01-09,SKU005,Skirt,6,168.09,0,0
2025-01-10,SKU001,Shirt,10,129.33,0,0
2025-01-10,SKU002,Pants,10,155.2,0,0
2025-01-10,SKU003,Jacket,8,258.66,0,0
2025-01-10,SKU004,Dress,8,194.0,0,0
2025-01-10,SKU005,Skirt,4,168.13,0,0
2025-01-11,SKU001,Shirt,15,129.37,0,0
2025-01-11,SKU002,Pants,11,155.24,0,0
2025-01-11,SKU003,Jacket,7,258.73,0,0
2025-01-11,SKU004,Dress,11,194.05,0,0
2025-01-11,SKU005,Skirt,6,168.17,0,0
2025-01-12,SKU001,Shirt,14,129.4,0,0
2025-01-12,SKU002,Pants,12,155.28,0,0
2025-01-12,SKU003,Jacket,8,258.8,0,0
2025-01-12,SKU004,Dress,11,194.1,0,0
2025-01-12,SKU005,Skirt,7,168.22,0,0
2025-01-13,SKU001,Shirt,12,129.43,0,0
2025-01-13,SKU002,Pants,11,155.32,0,0
2025-01-13,SKU003,Jacket,6,258.87,0,0
2025-01-13,SKU004,Dress,10,194.15,0,0
2025-01-13,SKU005,Skirt,7,168.26,0,0
2025-01-14,SKU001,Shirt,13,129.47,0,0
2025-01-14,SKU002,Pants,9,155.36,0,0
2025-01-14,SKU003,Jacket,8,258.93,0,0
2025-01-14,SKU004,Dress,9,194.2,0,0
2025-01-14,SKU005,Skirt,6,168.31,0,0
2025-01-15,SKU001,Shirt,13,129.5,0,0
2025-01-15,SKU002,Pants,9,155.4,0,0
2025-01-15,SKU003,Jacket,7,259.0,0,0
2025-01-15,SKU004,Dress,8,194.25,0,0
2025-01-15,SKU005,Skirt,5,168.35,0,0
2025-01-16,SKU001,Shirt,14,129.53,0,0
2025-01-16,SKU002,Pants,10,155.44,0,0
2025-01-16,SKU003,Jacket,8,259.07,0,0
2025-01-16,SKU004,Dress,9,194.3,0,0
2025-01-16,SKU005,Skirt,7,168.39,0,0
2025-01-17,SKU001,Shirt,12,129.57,0,0
2025-01-17,SKU002,Pants,7,155.48,0,0
2025-01-17,SKU003,Jacket,8,259.14,0,0
2025-01-17,SKU004,Dress,9,194.35,0,0
2025-01-17,SKU005,Skirt,6,168.44,0,0
2025-01-18,SKU001,Shirt,15,129.6,0,0
2025-01-18,SKU002,Pants,10,155.52,0,0
2025-01-18,SKU003,Jacket,7,259.2,0,0
2025-01-18,SKU004,Dress,8,194.4,0,0
2025-01-18,SKU005,Skirt,7,168.48,0,0
2025-01-19,SKU001,Shirt,13,129.64,0,0
2025-01-19,SKU002,Pants,11,155.56,0,0
2025-01-19,SKU003,Jacket,7,259.27,0,0
2025-01-19,SKU004,Dress,9,194.45,0,0
2025-01-19,SKU005,Skirt,8,168.53,0,0
2025-01-20,SKU001,Shirt,15,129.67,0,0
2025-01-20,SKU002,Pants,9,155.6,0,0
2025-01-20,SKU003,Jacket,8,259.34,0,0
2025-01-20,SKU004,Dress,9,194.5,0,0
2025-01-20,SKU005,Skirt,6,168.57,0,0
2025-01-21,SKU001,Shirt,12,129.7,0,0
2025-01-21,SKU002,Pants,10,155.64,0,0
2025-01-21,SKU003,Jacket,7,259.41,0,0
2025-01-21,SKU004,Dress,7,194.55,0,0
2025-01-21,SKU005,Skirt,5,168.61,0,0
2025-01-22,SKU001,Shirt,12,129.74,0,0
2025-01-22,SKU002,Pants,10,155.68,0,0
2025-01-22,SKU003,Jacket,6,259.47,0,0
2025-01-22,SKU004,Dress,11,194.61,0,0
2025-01-22,SKU005,Skirt,7,168.66,0,0
2025-01-23,SKU001,Shirt,13,129.77,0,0
2025-01-23,SKU002,Pants,10,155.73,0,0
2025-01-23,SKU003,Jacket,7,259.54,0,0
2025-01-23,SKU004,Dress,8,194.66,0,0
2025-01-23,SKU005,Skirt,5,168.7,0,0
2025-01-24,SKU001,Shirt,11,129.8,0,0
2025-01-24,SKU002,Pants,9,155.77,0,0
2025-01-24,SKU003,Jacket,7,259.61,0,0
2025-01-24,SKU004,Dress,10,194.71,0,0
2025-01-24,SKU005,Skirt,4,168.75,0,0
2025-01-25,SKU001,Shirt,15,129.84,0,0
2025-01-25,SKU002,Pants,13,155.81,0,0
2025-01-25,SKU003,Jacket,9,259.68,0,0
2025-01-25,SKU004,Dress,10,194.76,0,0
2025-01-25,SKU005,Skirt,7,168.79,0,0
2025-01-26,SKU001,Shirt,27,129.87,1,0
2025-01-26,SKU002,Pants,16,155.85,1,0
2025-01-26,SKU003,Jacket,15,259.75,1,0
2025-01-26,SKU004,Dress,14,194.81,1,0
2025-01-26,SKU005,Skirt,9,168.83,1,0
2025-01-27,SKU001,Shirt,14,129.91,0,0
2025-01-27,SKU002,Pants,10,155.89,0,0
2025-01-27,SKU003,Jacket,7,259.81,0,0
2025-01-27,SKU004,Dress,8,194.86,0,0
2025-01-27,SKU005,Skirt,6,168.88,0,0
2025-01-28,SKU001,Shirt,13,129.94,0,0
2025-01-28,SKU002,Pants,11,155.93,0,0
2025-01-28,SKU003,Jacket,8,259.88,0,0
2025-01-28,SKU004,Dress,9,194.91,0,0
2025-01-28,SKU005,Skirt,7,168.92,0,0
2025-01-29,SKU001,Shirt,13,129.97,0,0
2025-01-29,SKU002,Pants,10,155.97,0,0
2025-01-29,SKU003,Jacket,9,259.95,0,0
2025-01-29,SKU004,Dress,9,194.96,0,0
2025-01-29,SKU005,Skirt,6,168.97,0,0
2025-01-30,SKU001,Shirt,12,130.01,0,0
2025-01-30,SKU002,Pants,10,156.01,0,0
2025-01-30,SKU003,Jacket,7,260.02,0,0
2025-01-30,SKU004,Dress,9,195.01,0,0
2025-01-30,SKU005,Skirt,6,169.01,0,0
2025-01-31,SKU001,Shirt,13,130.04,0,0
2025-01-31,SKU002,Pants,10,156.05,0,0
2025-01-31,SKU003,Jacket,8,260.08,0,0
2025-01-31,SKU004,Dress,7,195.06,0,0
2025-01-31,SKU005,Skirt,6,169.06,0,0
2025-02-01,SKU001,Shirt,14,130.08,0,0
2025-02-01,SKU002,Pants,9,156.09,0,0
2025-02-01,SKU003,Jacket,9,260.15,0,0
2025-02-01,SKU004,Dress,10,195.11,0,0
2025-02-01,SKU005,Skirt,7,169.1,0,0
2025-02-02,SKU001,Shirt,12,130.11,0,0
2025-02-02,SKU002,Pants,13,156.13,0,0
2025-02-02,SKU003,Jacket,9,260.22,0,0
2025-02-02,SKU004,Dress,10,195.17,0,0
2025-02-02,SKU005,Skirt,7,169.14,0,0
2025-02-03,SKU001,Shirt,11,130.14,0,0
2025-02-03,SKU002,Pants,9,156.17,0,0
2025-02-03,SKU003,Jacket,7,260.29,0,0
2025-02-03,SKU004,Dress,8,195.22,0,0
2025-02-03,SKU005,Skirt,6,169.19,0,0
2025-02-04,SKU001,Shirt,12,130.18,0,0
2025-02-04,SKU002,Pants,9,156.21,0,0
2025-02-04,SKU003,Jacket,8,260.36,0,0
2025-02-04,SKU004,Dress,9,195.27,0,0
2025-02-04,SKU005,Skirt,6,169.23,0,0
2025-02-05,SKU001,Shirt,12,130.21,0,0
2025-02-05,SKU002,Pants,9,156.25,0,0
2025-02-05,SKU003,Jacket,7,260.42,0,0
2025-02-05,SKU004,Dress,8,195.32,0,0
2025-02-05,SKU005,Skirt,6,169.28,0,0
2025-02-06,SKU001,Shirt,14,130.25,0,0
2025-02-06,SKU002,Pants,11,156.3,0,0
2025-02-06,SKU003,Jacket,7,260.49,0,0
2025-02-06,SKU004,Dress,10,195.37,0,0
2025-02-06,SKU005,Skirt,7,169.32,0,0
2025-02-07,SKU001,Shirt,14,130.28,0,0
2025-02-07,SKU002,Pants,12,156.34,0,0
2025-02-07,SKU003,Jacket,7,260.56,0,0
2025-02-07,SKU004,Dress,11,195.42,0,0
2025-02-07,SKU005,Skirt,6,169.36,0,0
2025-02-08,SKU001,Shirt,13,130.31,0,0
2025-02-08,SKU002,Pants,11,156.38,0,0
2025-02-08,SKU003,Jacket,8,260.63,0,0
2025-02-08,SKU004,Dress,10,195.47,0,0
2025-02-08,SKU005,Skirt,8,169.41,0,0
2025-02-09,SKU001,Shirt,14,130.35,0,0
2025-02-09,SKU002,Pants,9,156.42,0,0
2025-02-09,SKU003,Jacket,7,260.7,0,0
2025-02-09,SKU004,Dress,9,195.52,0,0
2025-02-09,SKU005,Skirt,7,169.45,0,0
2025-02-10,SKU001,Shirt,12,130.38,0,0
2025-02-10,SKU002,Pants,9,156.46,0,0
2025-02-10,SKU003,Jacket,7,260.76,0,0
2025-02-10,SKU004,Dress,8,195.57,0,0
2025-02-10,SKU005,Skirt,8,169.5,0,0
2025-02-11,SKU001,Shirt,13,130.42,0,0
2025-02-11,SKU002,Pants,8,156.5,0,0
2025-02-11,SKU003,Jacket,9,260.83,0,0
2025-02-11,SKU004,Dress,8,195.62,0,0
2025-02-11,SKU005,Skirt,6,169.54,0,0
2025-02-12,SKU001,Shirt,13,130.45,0,0
2025-02-12,SKU002,Pants,9,156.54,0,0
2025-02-12,SKU003,Jacket,6,260.9,0,0
2025-02-12,SKU004,Dress,10,195.68,0,0
2025-02-12,SKU005,Skirt,7,169.59,0,0
2025-02-13,SKU001,Shirt,13,130.48,0,0
2025-02-13,SKU002,Pants,8,156.58,0,0
2025-02-13,SKU003,Jacket,8,260.97,0,0
2025-02-13,SKU004,Dress,8,195.73,0,0
2025-02-13,SKU005,Skirt,6,169.63,0,0
2025-02-14,SKU001,Shirt,12,130.52,0,0
2025-02-14,SKU002,Pants,10,156.62,0,0
2025-02-14,SKU003,Jacket,7,261.04,0,0
2025-02-14,SKU004,Dress,9,195.78,0,0
2025-02-14,SKU005,Skirt,6,169.67,0,0
2025-02-15,SKU001,Shirt,12,130.55,0,0
2025-02-15,SKU002,Pants,11,156.66,0,0
2025-02-15,SKU003,Jacket,8,261.11,0,0
2025-02-15,SKU004,Dress,11,195.83,0,0
2025-02-15,SKU005,Skirt,7,169.72,0,0
2025-02-16,SKU001,Shirt,14,130.59,0,0
2025-02-16,SKU002,Pants,13,156.7,0,0
2025-02-16,SKU003,Jacket,9,261.17,0,0
2025-02-16,SKU004,Dress,10,195.88,0,0
2025-02-16,SKU005,Skirt,8,169.76,0,0
2025-02-17,SKU001,Shirt,11,130.62,0,0
2025-02-17,SKU002,Pants,10,156.75,0,0
2025-02-17,SKU003,Jacket,8,261.24,0,0
2025-02-17,SKU004,Dress,8,195.93,0,0
2025-02-17,SKU005,Skirt,6,169.81,0,0
2025-02-18,SKU001,Shirt,11,130.66,0,0
2025-02-18,SKU002,Pants,11,156.79,0,0
2025-02-18,SKU003,Jacket,7,261.31,0,0
2025-02-18,SKU004,Dress,9,195.98,0,0
2025-02-18,SKU005,Skirt,6,169.85,0,0
2025-02-19,SKU001,Shirt,12,130.69,0,0
2025-02-19,SKU002,Pants,10,156.83,0,0
2025-02-19,SKU003,Jacket,8,261.38,0,0
2025-02-19,SKU004,Dress,10,196.03,0,0
2025-02-19,SKU005,Skirt,5,169.9,0,0
2025-02-20,SKU001,Shirt,14,130.72,0,0
2025-02-20,SKU002,Pants,9,156.87,0,0
2025-02-20,SKU003,Jacket,7,261.45,0,0
2025-02-20,SKU004,Dress,8,196.09,0,0
2025-02-20,SKU005,Skirt,5,169.94,0,0
2025-02-21,SKU001,Shirt,14,130.76,0,0
2025-02-21,SKU002,Pants,10,156.91,0,0
2025-02-21,SKU003,Jacket,7,261.51,0,0
2025-02-21,SKU004,Dress,7,196.14,0,0
2025-02-21,SKU005,Skirt,6,169.98,0,0
2025-02-22,SKU001,Shirt,13,130.79,0,0
2025-02-22,SKU002,Pants,11,156.95,0,0
2025-02-22,SKU003,Jacket,9,261.58,0,0
2025-02-22,SKU004,Dress,9,196.19,0,0
2025-02-22,SKU005,Skirt,7,170.03,0,0
2025-02-23,SKU001,Shirt,16,130.83,0,0
2025-02-23,SKU002,Pants,11,156.99,0,0
2025-02-23,SKU003,Jacket,7,261.65,0,0
2025-02-23,SKU004,Dress,11,196.24,0,0
2025-02-23,SKU005,Skirt,8,170.07,0,0
2025-02-24,SKU001,Shirt,12,130.86,0,0
2025-02-24,SKU002,Pants,10,157.03,0,0
2025-02-24,SKU003,Jacket,7,261.72,0,0
2025-02-24,SKU004,Dress,9,196.29,0,0
2025-02-24,SKU005,Skirt,7,170.12,0,0
2025-02-25,SKU001,Shirt,14,130.89,0,0
2025-02-25,SKU002,Pants,10,157.07,0,0
2025-02-25,SKU003,Jacket,7,261.79,0,0
2025-02-25,SKU004,Dress,7,196.34,0,0
2025-02-25,SKU005,Skirt,6,170.16,0,0
2025-02-26,SKU001,Shirt,12,130.93,0,0
2025-02-26,SKU002,Pants,10,157.11,0,0
2025-02-26,SKU003,Jacket,7,261.86,0,0
2025-02-26,SKU004,Dress,10,196.39,0,0
2025-02-26,SKU005,Skirt,7,170.21,0,0
2025-02-27,SKU001,Shirt,12,130.96,0,0
2025-02-27,SKU002,Pants,9,157.16,0,0
2025-02-27,SKU003,Jacket,9,261.93,0,0
2025-02-27,SKU004,Dress,9,196.44,0,0
2025-02-27,SKU005,Skirt,6,170.25,0,0
2025-02-28,SKU001,Shirt,12,131.0,0,0
2025-02-28,SKU002,Pants,9,157.2,0,0
2025-02-28,SKU003,Jacket,7,261.99,0,0
2025-02-28,SKU004,Dress,7,196.5,0,0
2025-02-28,SKU005,Skirt,6,170.3,0,0
2025-03-01,SKU001,Shirt,24,131.03,1,0
2025-03-01,SKU002,Pants,21,157.24,1,0
2025-03-01,SKU003,Jacket,12,262.06,1,0
2025-03-01,SKU004,Dress,16,196.55,1,0
2025-03-01,SKU005,Skirt,11,170.34,1,0
2025-03-02,SKU001,Shirt,14,131.07,0,0
2025-03-02,SKU002,Pants,9,157.28,0,0
2025-03-02,SKU003,Jacket,11,262.13,0,0
2025-03-02,SKU004,Dress,10,196.6,0,0
2025-03-02,SKU005,Skirt,9,170.38,0,0
2025-03-03,SKU001,Shirt,11,131.1,0,0
2025-03-03,SKU002,Pants,9,157.32,0,0
2025-03-03,SKU003,Jacket,7,262.2,0,0
2025-03-03,SKU004,Dress,10,196.65,0,0
2025-03-03,SKU005,Skirt,6,170.43,0,0
2025-03-04,SKU001,Shirt,12,131.13,0,0
2025-03-04,SKU002,Pants,11,157.36,0,0
2025-03-04,SKU003,Jacket,7,262.27,0,0
2025-03-04,SKU004,Dress,6,196.7,0,0
2025-03-04,SKU005,Skirt,7,170.47,0,0
2025-03-05,SKU001,Shirt,13,131.17,0,0
2025-03-05,SKU002,Pants,10,157.4,0,0
2025-03-05,SKU003,Jacket,8,262.34,0,0
2025-03-05,SKU004,Dress,8,196.75,0,0
2025-03-05,SKU005,Skirt,8,170.52,0,0
2025-03-06,SKU001,Shirt,12,131.2,0,0
2025-03-06,SKU002,Pants,10,157.44,0,0
2025-03-06,SKU003,Jacket,9,262.4,0,0
2025-03-06,SKU004,Dress,10,196.8,0,0
2025-03-06,SKU005,Skirt,6,170.56,0,0
2025-03-07,SKU001,Shirt,11,131.24,0,0
2025-03-07,SKU002,Pants,11,157.48,0,0
2025-03-07,SKU003,Jacket,7,262.47,0,0
2025-03-07,SKU004,Dress,10,196.85,0,0
2025-03-07,SKU005,Skirt,6,170.61,0,0
2025-03-08,SKU001,Shirt,15,131.27,0,0
2025-03-08,SKU002,Pants,11,157.52,0,0
2025-03-08,SKU003,Jacket,8,262.54,0,0
2025-03-08,SKU004,Dress,10,196.91,0,0
2025-03-08,SKU005,Skirt,8,170.65,0,0
2025-03-09,SKU001,Shirt,14,131.3,0,0
2025-03-09,SKU002,Pants,11,157.57,0,0
2025-03-09,SKU003,Jacket,7,262.61,0,0
2025-03-09,SKU004,Dress,10,196.96,0,0
2025-03-09,SKU005,Skirt,7,170.7,0,0
